,sim,label,pair_id
123,0.9933744072914124,0.0,118
124,0.993667483329773,0.0,122
125,0.9933801293373108,0.0,132
126,0.9999998807907104,1.0,97
127,0.9999998807907104,1.0,98
128,1.0,1.0,99
129,0.9971803426742554,0.0,142
130,0.9933698773384094,0.0,111
131,0.9999998807907104,1.0,35
132,0.6412345170974731,0.0,115
133,0.9999991655349731,1.0,51
134,0.5725049376487732,0.0,133
135,0.999999463558197,1.0,87
136,0.9999998807907104,1.0,88
137,1.0,1.0,191
138,0.9933512210845947,0.0,125
139,1.0,1.0,45
140,0.9999986886978149,1.0,93
141,0.9999998807907104,1.0,101
142,0.9965543150901794,0.0,129
143,0.9933678507804871,0.0,2
144,0.9999998807907104,1.0,13
145,0.953819990158081,0.0,158
146,0.9963065385818481,0.0,6
147,0.9999998807907104,1.0,39
148,0.9999998211860657,1.0,49
149,0.9933652281761169,0.0,156
150,0.9780974388122559,1.0,36
151,0.9963061213493347,0.0,73
152,0.966823399066925,0.0,175
153,0.25849050283432007,0.0,116
154,0.9999997019767761,0.0,178
155,0.9999998807907104,1.0,202
156,0.735706090927124,0.0,217
157,0.9999998807907104,1.0,187
158,0.9981300830841064,0.0,179
159,0.9999117255210876,1.0,80
160,1.0,1.0,43
161,0.9998878836631775,1.0,20
162,0.9999998807907104,1.0,23
163,0.994857668876648,0.0,170
164,0.019061148166656494,0.0,136
165,0.9999998807907104,1.0,84
166,0.9999998807907104,1.0,104
167,0.5729883909225464,0.0,161
168,0.6353409290313721,0.0,163
169,0.9999099373817444,0.0,123
170,0.19562958180904388,0.0,153
171,0.9999998211860657,1.0,27
172,0.4767085909843445,0.0,127
173,0.9999096989631653,0.0,40
174,0.6333231925964355,0.0,120
175,0.9999998807907104,1.0,79
176,0.9999998807907104,0.0,211
177,0.9999998211860657,1.0,188
178,0.99460369348526,0.0,197
179,1.0000001192092896,0.0,219
180,0.9999997019767761,0.0,213
181,1.0,1.0,189
182,0.9999998807907104,0.0,207
183,0.7191693782806396,1.0,95
184,0.9999863505363464,0.0,172
185,0.9999997019767761,0.0,11
186,0.9999992847442627,0.0,8
187,0.9999997019767761,1.0,64
188,0.9995967745780945,0.0,131
189,0.999999463558197,0.0,152
190,0.9999994039535522,0.0,117
191,0.9999998807907104,1.0,195
192,0.9999998807907104,1.0,67
193,0.9999998807907104,0.0,169
194,0.99335777759552,0.0,128
195,0.9999998807907104,1.0,83
196,0.9999998807907104,1.0,71
197,0.9999998807907104,1.0,52
198,0.9995977878570557,0.0,63
199,0.9999998807907104,1.0,77
200,0.9999998807907104,1.0,78
201,0.9999986886978149,0.0,162
202,0.9999998807907104,1.0,76
203,0.6320415735244751,0.0,167
204,0.9999998807907104,1.0,75
205,0.9999998807907104,1.0,74
206,0.9999998807907104,1.0,72
207,0.9999998807907104,1.0,68
208,0.9999998807907104,0.0,10
209,0.9999998807907104,1.0,70
210,0.9999998807907104,1.0,66
211,0.9999998807907104,1.0,69
212,0.9948574304580688,0.0,124
213,0.9999998807907104,1.0,86
214,0.9999998807907104,0.0,212
215,0.9999920725822449,1.0,14
216,0.9635205864906311,0.0,143
217,0.28082284331321716,0.0,154
218,0.9948576092720032,0.0,110
