,sim,label,pair_id
231,0.9974192380905151,1.0,336
232,0.0429498590528965,0.0,1990
233,0.994600236415863,1.0,54
234,0.996532678604126,1.0,518
235,0.9939841032028198,1.0,2519
236,0.010402221232652664,0.0,1771
237,0.053196828812360764,0.0,1004
238,0.04260663688182831,0.0,973
239,0.9887389540672302,1.0,166
240,0.9938842058181763,1.0,2394
241,0.9969069957733154,1.0,286
242,0.052766598761081696,0.0,727
243,0.9990524053573608,1.0,546
244,0.006569364573806524,0.0,1834
245,0.02487543225288391,0.0,697
246,0.9794187545776367,1.0,561
247,0.9846785664558411,1.0,1015
248,0.030796492472290993,0.0,1841
249,0.037542518228292465,0.0,1377
250,0.05185000225901604,0.0,1899
251,0.02487187832593918,0.0,636
252,0.9994604587554932,1.0,1976
253,0.05356677621603012,0.0,1664
254,0.99009108543396,1.0,2444
255,0.9989897608757019,1.0,329
256,0.07593736052513123,0.0,1925
257,-0.0052385032176971436,0.0,666
258,0.027840813621878624,0.0,2039
259,0.9933657646179199,1.0,1125
260,-0.025578731670975685,0.0,1704
261,0.030945811420679092,0.0,1901
262,0.07437324523925781,0.0,870
263,0.996399462223053,1.0,2536
264,0.9957374930381775,1.0,2210
265,0.02014678344130516,0.0,1257
266,0.9931499361991882,1.0,88
267,0.05223992094397545,0.0,1032
268,0.9946053624153137,1.0,8
269,0.9977030158042908,1.0,2051
270,0.9894975423812866,1.0,1268
271,0.005524698179215193,0.0,1780
272,0.9869028329849243,1.0,2226
273,0.9983953833580017,1.0,2614
274,0.987209141254425,1.0,2430
275,0.058941639959812164,0.0,1437
276,0.03760925307869911,0.0,700
277,0.9948779940605164,1.0,2372
278,0.04525316134095192,0.0,1675
279,0.9974034428596497,1.0,246
280,0.9997597336769104,1.0,2182
281,0.9970634579658508,1.0,303
282,0.03487778082489967,0.0,1275
283,0.9983037114143372,1.0,425
284,0.023551957681775093,0.0,925
285,0.11221285164356232,0.0,682
286,0.028785882517695427,0.0,807
287,0.05079939588904381,0.0,1220
288,-0.0601934939622879,0.0,1376
289,0.05358779430389404,0.0,1691
290,0.13312891125679016,0.0,1955
291,0.9448038339614868,1.0,2241
292,0.05259620398283005,0.0,851
293,0.9981349110603333,1.0,2279
294,0.9742063283920288,1.0,2387
295,0.5685747861862183,1.0,2762
296,0.5565673112869263,1.0,2661
297,0.5267426371574402,0.0,2846
298,0.5727151036262512,1.0,3168
299,0.7307567596435547,1.0,2761
300,0.96027672290802,1.0,3026
301,0.83147132396698,0.0,2924
302,0.27067193388938904,0.0,3105
303,0.8862478733062744,0.0,2894
304,0.07839881628751755,0.0,3013
305,0.907576858997345,0.0,2822
306,0.48830437660217285,0.0,3065
307,0.7580795884132385,0.0,2793
308,0.4344237148761749,0.0,2981
309,0.7600904107093811,1.0,3200
310,0.520729124546051,0.0,3043
311,0.7055715322494507,1.0,3140
312,0.9453104734420776,1.0,3259
313,0.10405830293893814,0.0,3102
314,0.6696522235870361,1.0,3122
315,0.31773197650909424,1.0,3175
316,0.5818767547607422,1.0,3131
317,0.9426040649414062,1.0,2703
318,0.01703396439552307,0.0,3086
319,0.07895486056804657,0.0,2935
320,0.500120222568512,1.0,2756
321,0.8486897349357605,0.0,2861
322,0.8433049917221069,1.0,2737
323,0.42469334602355957,1.0,2638
324,0.18755686283111572,0.0,2925
325,0.8423753976821899,0.0,2832
326,0.9307038187980652,1.0,3210
327,0.917285144329071,1.0,2646
328,0.8038086891174316,0.0,2922
329,0.28937357664108276,0.0,2965
330,0.01703396439552307,0.0,3087
331,0.8222816586494446,1.0,2805
332,0.9797483086585999,1.0,3167
333,0.3319818377494812,0.0,2995
334,0.07013798505067825,0.0,1297
335,0.20755720138549805,1.0,2585
336,0.8502398729324341,0.0,1120
337,0.7992289662361145,1.0,1259
338,0.5093051195144653,1.0,76
339,0.7114384770393372,0.0,889
340,0.965175211429596,1.0,133
341,0.7692698836326599,0.0,588
342,0.8684484362602234,0.0,582
343,0.5056177377700806,0.0,974
344,0.6604532599449158,1.0,2314
345,0.054568056017160416,0.0,1499
346,0.2286408394575119,0.0,1446
347,0.8729763627052307,1.0,80
348,0.6411318778991699,0.0,816
349,0.9607042074203491,1.0,1005
350,0.060560498386621475,0.0,797
351,0.371929407119751,0.0,1001
352,0.365008682012558,0.0,1761
353,0.005852092523127794,0.0,1906
354,0.9928315877914429,1.0,115
355,0.050035640597343445,0.0,1907
356,0.9957683086395264,1.0,1449
357,0.9801276326179504,1.0,526
358,0.04647021368145943,0.0,626
359,0.05020315945148468,0.0,891
360,0.9996637105941772,1.0,334
361,0.997178316116333,1.0,2058
362,0.9983863830566406,1.0,345
363,0.0813421905040741,0.0,938
364,0.06432788819074631,0.0,1468
365,0.0449485220015049,0.0,1693
366,0.9913188815116882,1.0,4
367,0.05837984010577202,0.0,1142
368,0.9959090948104858,1.0,390
369,0.05650393292307854,0.0,1717
370,0.008354161866009235,0.0,1085
371,0.024261105805635452,0.0,2037
372,0.037284571677446365,0.0,794
373,0.020234402269124985,0.0,1465
374,0.9958735704421997,1.0,468
375,0.9940345287322998,1.0,2395
376,0.010140708647668362,0.0,1329
377,0.9860241413116455,1.0,2308
378,0.9805573225021362,1.0,242
379,0.01703396439552307,0.0,1949
380,0.05505947768688202,0.0,1816
381,0.9976149797439575,1.0,2216
382,0.016733519732952118,0.0,865
383,0.008633685298264027,0.0,1066
384,0.055429067462682724,0.0,803
385,0.9975743889808655,1.0,380
386,0.01703396439552307,0.0,1947
387,0.02508913166821003,0.0,1560
388,0.14964736998081207,0.0,1861
389,0.03916523605585098,0.0,1190
390,0.9878151416778564,1.0,2203
391,0.028095997869968414,0.0,1519
392,0.06927253305912018,0.0,1087
393,0.041153062134981155,0.0,625
394,0.997339129447937,1.0,1341
395,0.9987807869911194,1.0,2324
396,0.0543280728161335,0.0,1219
397,0.018354665488004684,0.0,722
398,0.057055141776800156,0.0,1471
399,0.08703737705945969,0.0,1325
400,0.9935992360115051,1.0,2525
401,0.9971620440483093,1.0,2157
402,0.004462053533643484,0.0,2025
403,0.06417021155357361,0.0,1170
404,0.012791523709893227,0.0,1464
405,0.9994632601737976,1.0,2423
406,0.01703396439552307,0.0,1948
407,0.999036431312561,1.0,2243
408,0.0456690639257431,0.0,1797
409,-0.009038269519805908,0.0,1624
410,0.9902012944221497,1.0,2365
411,0.021481523290276527,0.0,909
412,0.0338531993329525,0.0,1104
413,0.12411397695541382,0.0,890
414,0.027811596170067787,0.0,1889
415,0.9994652271270752,1.0,572
416,0.02404646947979927,0.0,1690
417,0.07013798505067825,0.0,1296
418,0.037889983505010605,0.0,1888
419,0.0331769697368145,0.0,1992
420,0.9889504909515381,1.0,2175
421,0.05045752972364426,0.0,964
422,0.01703396439552307,0.0,1946
423,0.040410373359918594,0.0,798
424,0.03465334698557854,0.0,1676
425,-0.016709135845303535,0.0,996
426,0.06404226273298264,0.0,1536
427,0.032518088817596436,0.0,1737
428,0.9886773228645325,1.0,259
429,0.9876589179039001,1.0,2558
430,0.9969736337661743,1.0,330
431,0.995744526386261,1.0,1369
432,-0.0016302941367030144,0.0,1919
433,0.05230827257037163,0.0,1876
434,0.9980162978172302,1.0,270
435,0.08128665387630463,0.0,1495
436,0.06404226273298264,0.0,1535
437,0.9928563833236694,1.0,1533
438,0.05399797111749649,0.0,714
439,0.9909688234329224,1.0,92
440,0.020301179960370064,0.0,1040
441,0.9998055696487427,1.0,351
442,0.01703396439552307,0.0,1950
443,0.05441537871956825,0.0,954
444,0.9932467341423035,1.0,521
445,0.9972926378250122,1.0,2227
446,-0.004872606135904789,0.0,1742
447,0.061031267046928406,0.0,1046
448,0.06257271766662598,0.0,1086
449,0.05391363799571991,0.0,1039
450,0.04458983615040779,0.0,650
451,0.9960750341415405,1.0,2244
452,0.9809206128120422,1.0,313
453,0.12689389288425446,0.0,1355
454,0.028050696477293968,0.0,1518
455,0.05773385241627693,0.0,1244
456,0.03461270034313202,0.0,1576
457,0.04267051815986633,0.0,1191
458,0.1000622883439064,0.0,813
459,0.9798076748847961,1.0,449
460,0.05229775980114937,0.0,943
461,0.9935271739959717,1.0,261
462,0.06720762699842453,0.0,754
463,0.01922803558409214,0.0,590
464,0.01742338202893734,0.0,922
465,0.9702229499816895,1.0,667
466,0.8221418857574463,1.0,3281
467,0.9689574241638184,1.0,3154
468,0.6712825894355774,1.0,2633
469,0.8760828971862793,1.0,3227
470,0.9263681769371033,0.0,2787
471,0.6214427947998047,0.0,2855
472,0.4220937192440033,1.0,3093
473,0.7292687892913818,1.0,3164
474,0.9334875345230103,1.0,3189
475,0.502511203289032,1.0,2748
476,0.758164644241333,1.0,3125
477,0.44565916061401367,0.0,3014
478,0.5746939778327942,1.0,3196
479,0.12021289020776749,0.0,2914
480,0.48427167534828186,1.0,3246
481,0.8480322360992432,1.0,3160
482,0.5431312322616577,1.0,2657
483,0.9590440392494202,1.0,3136
484,0.4945046603679657,0.0,2791
485,0.49975189566612244,0.0,2869
486,0.8023548126220703,1.0,3182
487,0.32916730642318726,0.0,2802
488,0.5719345808029175,1.0,3162
489,0.9805043935775757,1.0,3150
490,-0.0010447497479617596,0.0,3111
491,0.7300866842269897,0.0,3084
492,0.1323077529668808,0.0,2824
493,0.521365225315094,1.0,2706
494,0.07571401447057724,0.0,3022
495,0.5311994552612305,1.0,2911
496,0.27189522981643677,0.0,3020
497,0.23549357056617737,1.0,2716
498,0.7370778322219849,0.0,2991
499,0.6466931104660034,1.0,2670
500,0.6795233488082886,1.0,3226
501,0.7079841494560242,1.0,2659
502,0.8894578218460083,1.0,3176
503,0.7268959879875183,1.0,2629
504,0.6192220449447632,0.0,3033
505,0.8054471015930176,1.0,2251
506,0.7418344616889954,1.0,2183
507,0.7768094539642334,1.0,2238
508,0.72956782579422,1.0,2062
509,0.12429443001747131,0.0,653
510,0.5966256260871887,0.0,1980
511,0.615232527256012,0.0,686
512,0.4063728153705597,1.0,2209
513,0.6064671277999878,1.0,99
514,0.8359018564224243,0.0,1061
515,0.46552205085754395,0.0,1909
516,0.00994454137980938,1.0,2056
517,0.820415198802948,0.0,916
518,0.20106461644172668,0.0,1833
519,0.6128238439559937,1.0,2105
520,0.6747891902923584,0.0,1062
521,0.5431203246116638,0.0,1414
522,0.8496962785720825,1.0,14
523,0.40875616669654846,1.0,333
524,0.8555648922920227,0.0,919
525,0.7509124279022217,1.0,180
526,0.9784884452819824,1.0,1313
527,0.6753256916999817,1.0,2385
528,0.6704598069190979,0.0,1878
529,0.3652633726596832,1.0,2597
530,0.04518509283661842,0.0,1857
531,0.19441013038158417,0.0,1979
532,0.8182923197746277,0.0,1273
533,0.04410563036799431,0.0,1099
534,0.998218834400177,1.0,2188
535,0.06782624870538712,0.0,1639
536,0.0707620233297348,0.0,1300
537,0.05999176204204559,0.0,749
538,0.9966246485710144,1.0,2147
539,0.018092339858412743,0.0,834
540,0.9931090474128723,1.0,1157
541,0.999614417552948,1.0,2030
542,0.9980155229568481,1.0,1777
543,0.9823328852653503,1.0,2574
544,0.059233408421278,0.0,1603
545,0.10534607619047165,0.0,1063
546,0.08559342473745346,0.0,1858
547,0.9735898375511169,1.0,23
548,0.9754592776298523,1.0,368
549,0.9950307011604309,1.0,111
550,0.966544508934021,1.0,1408
551,0.9976646304130554,1.0,2248
552,0.00609664898365736,0.0,960
553,0.9912818670272827,1.0,387
554,0.9723069071769714,1.0,1438
555,0.9811063408851624,1.0,207
556,0.9918688535690308,1.0,393
557,0.9724253416061401,1.0,93
558,0.043682802468538284,0.0,1501
559,0.09314031153917313,0.0,1262
560,0.025246512144804,0.0,1859
561,0.9951667785644531,1.0,2084
562,0.027617115527391434,0.0,1621
563,0.9932422041893005,1.0,117
564,0.05404746159911156,0.0,610
565,0.9915397763252258,1.0,384
566,0.08029644936323166,0.0,1427
567,0.9887750148773193,1.0,2517
568,0.06591392308473587,0.0,1173
569,0.9800341725349426,1.0,146
570,0.06516493856906891,0.0,1122
571,0.9961827397346497,1.0,2375
572,0.9850408434867859,1.0,2425
573,0.010622220113873482,0.0,1640
574,0.03491855040192604,0.0,1758
575,0.01502896100282669,0.0,831
576,0.03915200009942055,0.0,1809
577,0.058290138840675354,0.0,959
578,0.9880668520927429,1.0,2373
579,0.043515946716070175,0.0,1993
580,0.042458269745111465,0.0,1217
581,0.9980178475379944,1.0,279
582,-0.0031179222278296947,0.0,872
583,0.9956676959991455,1.0,2573
584,0.9968375563621521,1.0,263
585,0.9980594515800476,1.0,251
586,0.0567670501768589,0.0,1483
587,0.038557544350624084,0.0,1133
588,0.04182959720492363,0.0,1910
589,0.9905045628547668,1.0,2297
590,0.9959642887115479,1.0,506
591,0.9925926327705383,1.0,344
592,0.9960029125213623,1.0,445
593,0.9829191565513611,1.0,2564
594,0.09502136707305908,0.0,842
595,0.07706408947706223,0.0,1851
596,0.9976272583007812,1.0,2518
597,0.03260507807135582,0.0,1641
598,0.9940148591995239,1.0,462
599,0.06612108647823334,0.0,1806
600,0.9971277713775635,1.0,2511
601,0.9989491105079651,1.0,2490
602,0.003418372245505452,0.0,1116
603,0.04452444240450859,0.0,1208
604,0.9970992803573608,1.0,2165
605,0.9972906112670898,1.0,55
606,0.02799799107015133,0.0,1454
607,0.9894008636474609,1.0,2080
608,0.045143019407987595,0.0,1702
609,-0.01741819828748703,0.0,972
610,0.02917829155921936,0.0,1695
611,0.027165936306118965,0.0,668
612,0.036601562052965164,0.0,1880
613,0.9950653910636902,1.0,2411
614,0.07890413701534271,0.0,859
615,0.9953421950340271,1.0,2406
616,0.0456850603222847,0.0,929
617,0.08301559090614319,0.0,1119
618,0.9788268208503723,1.0,205
619,0.07780826091766357,0.0,1967
620,0.9964421391487122,1.0,2207
621,0.06420380622148514,0.0,1902
622,0.9969477653503418,1.0,132
623,-0.012927025556564331,0.0,1612
624,0.9922834038734436,1.0,1732
625,0.9954444766044617,1.0,372
626,0.053641173988580704,0.0,1743
627,0.9973362684249878,1.0,2447
628,0.08237684518098831,0.0,1242
629,0.08911871165037155,0.0,1145
630,0.9988093376159668,1.0,2557
631,0.012878862209618092,0.0,1926
632,0.06090989708900452,0.0,987
633,0.9989978075027466,1.0,448
634,0.08655061572790146,0.0,605
635,0.09789128601551056,0.0,812
636,0.9974067807197571,1.0,2433
637,0.9928085207939148,1.0,547
638,0.06146758049726486,0.0,931
639,0.03862452879548073,0.0,805
640,0.9948456287384033,1.0,2240
641,0.12402983754873276,0.0,1317
642,0.022321118041872978,0.0,1007
643,0.07634740322828293,0.0,863
644,0.9971749782562256,1.0,41
645,0.9979332685470581,1.0,2074
646,0.036151688545942307,0.0,871
647,0.09358583390712738,0.0,1905
648,0.9905341863632202,1.0,33
649,0.06954530626535416,0.0,1804
650,0.9970663189888,1.0,2352
651,0.9988804459571838,1.0,2053
652,-0.14196988940238953,0.0,898
653,0.030749952420592308,0.0,819
654,0.9924625158309937,1.0,2264
655,0.09912671893835068,0.0,1067
656,0.997307300567627,1.0,213
657,0.05447643622756004,0.0,1370
658,0.9993805885314941,1.0,2214
659,0.986702024936676,1.0,206
660,0.9970346093177795,1.0,332
661,0.9950799345970154,1.0,1293
662,0.015515423379838467,0.0,1802
663,0.9938938617706299,1.0,31
664,0.09766914695501328,0.0,932
665,0.337294340133667,0.0,2944
666,0.7294341325759888,0.0,2877
667,0.49746784567832947,0.0,2835
668,0.34853681921958923,0.0,3079
669,0.739472508430481,0.0,2840
670,0.511447548866272,1.0,3260
671,0.793204128742218,1.0,2848
672,-0.07727902382612228,0.0,3064
673,0.723042905330658,1.0,2726
674,0.025898130610585213,1.0,2767
675,0.867749035358429,1.0,3279
676,0.7621528506278992,1.0,3269
677,0.3285599648952484,1.0,3271
678,0.6006028056144714,1.0,2685
679,0.30266016721725464,0.0,2958
680,0.3241899609565735,0.0,2874
681,0.8131166100502014,1.0,3185
682,0.8605120182037354,1.0,2704
683,0.6042033433914185,1.0,3202
684,0.8659254908561707,0.0,2910
685,0.008461397141218185,0.0,2853
686,0.30829373002052307,1.0,3106
687,0.4993995428085327,1.0,3238
688,0.40823259949684143,1.0,2715
689,0.8004289865493774,0.0,3034
690,0.14967231452465057,0.0,2967
691,0.6879976987838745,1.0,2710
692,0.6179174184799194,1.0,2665
693,0.6431757807731628,1.0,3155
694,0.7944839000701904,0.0,2902
695,0.7489423751831055,1.0,3170
696,0.5596181750297546,1.0,2712
697,0.9682518243789673,1.0,3265
698,0.19526706635951996,0.0,2882
699,0.7775412201881409,0.0,3002
700,0.6328417062759399,1.0,3184
701,0.7959992289543152,0.0,2795
702,0.3489800691604614,0.0,3016
703,0.8345946669578552,0.0,2780
704,0.2428477555513382,1.0,2759
705,0.968119740486145,1.0,3117
706,0.31238409876823425,0.0,2915
707,0.5202155113220215,1.0,2708
708,0.13244052231311798,1.0,2627
709,0.6326597929000854,0.0,2979
710,0.9066823124885559,0.0,3095
711,0.9258751273155212,1.0,3207
712,0.9117306470870972,1.0,3236
713,0.6836988925933838,1.0,3245
714,0.589293897151947,1.0,2666
715,0.3557629883289337,0.0,3101
716,0.5556610822677612,0.0,2920
717,0.4226613938808441,0.0,2875
718,0.7962990999221802,0.0,2893
719,0.45015212893486023,0.0,2975
720,0.16909541189670563,0.0,2938
721,0.9627228379249573,1.0,2719
722,0.4979992210865021,0.0,2933
723,-0.052909620106220245,1.0,2700
724,0.44325923919677734,1.0,2655
725,0.9364288449287415,1.0,2702
726,0.2174444943666458,0.0,3092
727,0.6214128136634827,0.0,993
728,0.9965277910232544,1.0,510
729,0.5733723640441895,0.0,1263
730,0.9263072609901428,1.0,1923
731,0.9216446876525879,1.0,167
732,0.1319708526134491,0.0,1954
733,0.8808479309082031,1.0,2319
734,0.9180516600608826,1.0,227
735,0.4179224371910095,1.0,2421
736,0.3391311466693878,0.0,654
737,0.611510694026947,1.0,382
738,0.25525835156440735,1.0,135
739,0.3261796832084656,0.0,1630
740,0.30995410680770874,0.0,1138
741,0.4809166491031647,0.0,1563
742,0.4209349453449249,1.0,267
743,0.6658416390419006,1.0,2381
744,0.5436515212059021,0.0,1628
745,0.8450859785079956,0.0,1571
746,0.275595098733902,0.0,1420
747,0.17385242879390717,0.0,1810
748,0.8194454908370972,0.0,1030
749,0.47671273350715637,1.0,2274
750,0.9767795205116272,0.0,659
751,0.041960459202528,0.0,1521
752,0.025213733315467834,0.0,1140
753,0.9905758500099182,1.0,363
754,0.037543684244155884,0.0,1455
755,0.9747859239578247,1.0,473
756,0.08333256840705872,0.0,1953
757,0.9912652969360352,1.0,568
758,-0.00127099035307765,0.0,1554
759,0.9970691204071045,1.0,258
760,0.9915162324905396,1.0,2141
761,0.9993444085121155,1.0,2276
762,-0.02646503783762455,0.0,1812
763,0.044199712574481964,0.0,578
764,0.08773841708898544,0.0,902
765,0.994916558265686,1.0,2090
766,0.9736947417259216,1.0,2442
767,0.02680928446352482,0.0,1526
768,0.09062670171260834,0.0,706
769,0.9908249974250793,1.0,591
770,0.131146639585495,0.0,1750
771,0.0879506841301918,0.0,1112
772,0.10426998138427734,0.0,853
773,0.9935970306396484,1.0,2463
774,0.9826942086219788,1.0,2138
775,0.9950864911079407,1.0,2379
776,0.013836021535098553,0.0,1562
777,0.9915322661399841,1.0,392
778,0.9934976100921631,1.0,2570
779,0.9960139989852905,1.0,2351
780,0.09050637483596802,0.0,639
781,0.05374285206198692,0.0,1854
782,0.04152068495750427,0.0,1412
783,0.9725762605667114,1.0,441
784,0.09372959285974503,0.0,1421
785,0.9991699457168579,1.0,85
786,0.9965277910232544,1.0,511
787,0.9962688684463501,1.0,2179
788,0.9905837178230286,1.0,2049
